0 38.3546032166 28.2076224412 12.2784587195 0.0 0.0 0.0 33.63698 29.371798 11.075266 43.30286 27.11423 12.699901 40.558103 25.301288 10.905609 37.876362 30.478042 14.19389 36.342103 26.767114 9.1171666 39.282744 29.855999 15.26382 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.6226958513 134.001395032 
2000 39.1895970089 28.187713326 12.3217143041 0.0153736897523 -0.000257481573449 0.000477313196574 34.5914278745 29.2053646758 11.1408673755 44.0373880301 27.180343916 12.67494121 39.8131367941 25.2984577949 10.5716233034 40.2369496999 30.5160658752 14.4341956331 37.3857059744 26.6574389384 9.15076904339 40.0930602082 29.892516507 15.306926171 0.0158627882726 -0.00149729948949 0.000614755628669 0.0151011556576 0.000426771346377 -9.69572186974e-05 0.0158681924202 -0.000346794520496 0.000493424134812 0.0149316167682 0.00039183913791 0.000231546523965 0.0164102088762 -0.00094372448439 0.000274488109684 0.013768719788 -0.000901704882918 -6.149982302e-05 90.7313009037 132.856074143 
4000 41.1277610253 28.1579230802 12.368822893 0.0224561439441 -0.000322323282882 0.000469811625394 36.5498904253 29.0472893288 11.2155983278 45.9685107365 27.233029916 12.6535982284 41.8147420809 25.2583485953 10.6222175573 42.0940920604 30.5556688678 14.4449617543 39.3700229274 26.5713111563 9.18205927105 42.0449078329 29.9119321284 15.3484070424 0.0225872561596 -0.00177574419539 0.000899938828934 0.0224237978088 0.000655918859257 -0.000275664664922 0.0232397107903 -0.000463921633406 0.000557768267398 0.0212979630294 0.000453079160494 -3.27602874086e-05 0.0225882975806 -0.000887520315095 0.000383100935986 0.0219377055147 -0.000204019822342 3.83590933287e-05 90.7056109359 133.175872192 
6000 43.5514506942 28.1236155273 12.4182616301 0.0255809072286 -0.000357910494118 0.000528645943811 38.9754551464 28.9012864278 10.6540505708 48.3850720237 27.3139016425 12.6153152995 44.3288078484 25.2088426671 10.6864334736 44.3757704877 30.6084460847 14.430617942 41.802645766 26.4744573466 9.22811563596 44.4712313687 29.9158515879 15.3572470445 0.025048839878 -0.00224497662757 0.00118089064811 0.0253655024798 0.000890877305126 -0.000295870466108 0.0265781576616 -0.000523856917995 0.000736728942962 0.0239467112807 0.000610585003928 -0.000255527193252 0.0256821123041 -0.00101813604224 0.000532760831505 0.0252642688349 0.00195672673886 -0.000272396637079 90.6737781451 133.365139491 
8000 46.1861581793 28.0905367766 12.4722704944 0.0269303737526 -0.000287929237693 0.000539108335172 41.5694323849 28.6709756729 10.7769797101 51.0203647565 27.4007390808 12.9241909153 47.0664494372 25.1587030756 10.769315662 46.8354770556 30.6704016767 14.395001605 44.4510005056 26.3740381768 9.28879560798 46.0652174633 29.8844893781 15.3269014701 0.0266386042799 -0.00230968812102 0.00126015417694 0.0273889751069 0.000642414399166 -0.000521460609651 0.0279631357066 -0.000464518947653 0.000913622052224 0.0250835804691 0.000604965241064 -0.000424210771108 0.0270957541876 -0.000961519582476 0.000664471496834 0.0279709114099 0.000242278007917 0.000108052873551 90.683008396 133.308817037 
10000 48.9141070236 28.0656679335 12.5252248629 0.0275616407566 -0.000203456871138 0.000508553060905 44.2819917963 28.4432515226 10.9068399725 53.7837346193 27.4597746601 12.8848965371 49.8940870551 25.1152566974 10.8682145045 49.7685081468 30.7353107867 14.3948104567 47.1920534718 26.2887418169 9.35694422673 48.8960723211 29.9159604449 15.3274131982 0.0277615059977 -0.00211263023657 0.00122790144688 0.0279164395017 0.000536587757774 -0.000352419498855 0.0285024904965 -0.000421700176522 0.00106623226905 0.0256293929711 0.000594558764117 -0.000510764595266 0.0276317344621 -0.000737512556183 0.000694913195328 0.0284479140978 0.000387157429344 -0.00010091112599 90.7081948218 133.092883542 
12000 51.6875167997 28.0494000458 12.5734513502 0.027880231092 -0.00012599126969 0.000451612402204 47.0864951031 28.2583410441 11.007028742 56.5997070902 27.0701012377 12.605973724 52.7550233528 25.0731311477 10.984180663 52.3446863213 30.7901865818 14.3445024596 49.9678285522 26.2268599071 9.42857997896 51.7289469561 29.9604669075 15.3119635182 0.0283818557372 -0.00146348789714 0.000664307503117 0.0283299054138 0.000483589595313 -0.000396916649442 0.0286891895515 -0.0004562276361 0.00126142920828 0.0258727302878 0.000505720799519 -0.000487756129281 0.0278412771868 -0.000497998477157 0.000755049378338 0.0281739913754 0.000436773802981 -0.000155842121455 90.7225098241 132.920325405 
14000 54.4871694278 28.0391408485 12.6146897676 0.0281000010544 -7.48502611148e-05 0.000357251935683 49.9440780654 28.1350178187 11.0505838389 59.470481755 27.3554680663 12.975706568 55.629084445 25.024152211 11.1177457924 54.9407280956 30.8355096307 14.2978861553 52.4330630905 26.6874007512 9.49338980521 53.7630354852 29.5197574883 15.3072470217 0.0285043062399 -0.00120064019483 0.000702376537445 0.0288445166727 0.000220465717146 -0.000379074005874 0.0287940539315 -0.000506204298978 0.00138673046378 0.0260462088203 0.000370131867386 -0.000439813846225 0.0273868744368 -0.000342258921165 0.000577449082549 0.0287544738348 -0.000222683521083 -4.49613031645e-05 90.7323661465 132.791846121 
16000 57.3057234009 28.0352519067 12.6407241582 0.0282539975193 -1.02833199298e-06 0.00015065193855 52.8096181227 29.1783544396 12.6744000188 62.3596615233 27.3747485198 12.9176616589 58.520193464 24.9764183085 11.2547982034 57.1010425677 30.8637752042 14.2106928915 55.1781100609 26.6550664402 9.55469039209 56.6311887435 29.4942830106 15.2975188001 0.028791413442 0.000129618852422 0.000584365253392 0.0288945165152 0.00018299207383 -0.000821049240546 0.0290477405071 -0.000410149670095 0.00132484489807 0.0260018371427 0.000260509297375 -0.000284847124028 0.0275035555448 -0.000321863572883 0.000645787325356 0.0286230475541 -0.000284453986612 -0.000133407671276 90.7479188052 132.648244509 
18000 60.1324313618 28.0388939777 12.6452330837 0.0282449448558 7.65688884227e-05 -4.69350783396e-05 55.6765317518 29.1960475235 12.7276543026 65.2907440799 26.8845409434 12.7972835996 61.4380186551 24.9486648807 11.3678175066 59.7142769765 30.8785615111 14.1903381622 57.9325801914 26.6229293111 9.62347595713 59.3355270883 29.9820019938 15.2826998901 0.0275408227004 -0.00115306644582 0.000137283719033 0.0291431037456 0.000184675663623 -0.00136337945295 0.0292961649891 -0.000132643810943 0.000902039074395 0.0262597711845 3.48541866651e-05 -0.000123855184872 0.0275811285366 -0.000330382594628 0.000728142584685 0.0278893237148 -0.000144321181479 -7.62043773624e-05 90.7469500467 132.621699139 
20000 62.9521173241 28.0487387623 12.6351559339 0.0281500003632 0.000106903181456 -0.000134337943055 58.4466459266 29.6700895673 13.3365817806 68.1836891421 26.9085710939 12.6485854483 64.37814809 24.9457542707 11.432874794 61.9637778342 30.8763872867 14.2227339489 60.6957159909 26.5882738212 9.69928469969 62.1240948983 29.9635605583 15.2755842861 0.026959043859 0.000252712660773 0.000700384203784 0.0287108449307 0.00028216688027 -0.00152706469947 0.0294747696523 3.92366989073e-05 0.000435554853373 0.0264480529576 7.4250018846e-06 1.72022948128e-05 0.0276933795645 -0.000369235777493 0.000749019224882 0.0278865369927 -0.000236822259241 -4.87354442766e-05 90.7520345154 132.610074987 
22000 65.7662323127 28.059203756 12.6192804692 0.0281469510848 0.000104435829269 -0.000191465043248 61.1688841904 29.685485204 13.3986918898 71.0281234957 26.9406011109 12.4986945668 67.3299638047 24.954049537 11.4612296361 64.6101376953 30.8759188412 14.2219824328 63.4748118503 26.5533325704 9.77043151955 64.912931379 29.9362488714 15.2754750477 0.0274143267543 0.000205125433107 0.00044838079105 0.0281816382594 0.000328365208033 -0.00141423340747 0.0295607516121 0.000115658985382 0.000162520700317 0.0264477628568 -5.60322333279e-05 -3.90385456401e-05 0.02791415275 -0.000285886522986 0.000589376840905 0.0278960871011 -0.00030504798215 2.74901880123e-05 90.7508528246 132.731946506 
24000 68.5837961279 28.0694237363 12.5959110139 0.0281778515493 0.000101238999978 -0.000287790828633 63.87239314 30.0104562863 13.6631695604 73.8948425871 27.1276500661 12.9244316019 70.2943958481 24.9651709225 11.4646749017 67.2523277708 30.8615675601 14.2143382005 65.7464073677 27.0151687872 9.78583290577 67.7031987099 29.9031685191 15.280772819 0.0272145059074 -0.000669380912539 0.000297273733979 0.0288559493283 3.91617107446e-05 -0.0011014779297 0.0297186774621 0.000142483729148 -0.000109427752671 0.0264124484771 -0.000229397197363 -0.000139296579317 0.0277944720001 0.000146700572195 -0.00025921454265 0.0278934724414 -0.000345212972459 1.25083128866e-05 90.7310381253 132.913855863 
26000 71.4030528568 28.0777508225 12.5646235699 0.0282060769641 7.00126117145e-05 -0.000334688046551 66.6288520068 29.9317019786 13.680626879 76.7602671664 27.1301451994 12.8097937734 73.6781018083 24.9690577229 11.7650714584 68.8603667078 30.8377533369 14.376973764 68.533857778 27.043271938 9.73698400949 71.3774262101 29.8880129428 15.2807153152 0.0280654221866 -0.00078723520912 0.000183071845606 0.0284115151444 3.0840196822e-05 -0.00117448372398 0.0296608892139 4.1084354011e-05 3.60262610132e-06 0.0263852757075 -0.0001282317311 -0.000239703027985 0.0278920033117 0.000439850995561 -0.000622121939414 0.0284631523739 -0.000701001430754 7.8594670551e-05 90.7138499504 133.157416022 
28000 74.2270730291 28.0830673387 12.5291362319 0.028253288458 4.26262342994e-05 -0.000370970222336 69.4392750031 30.1652288841 13.2649548616 79.6078637106 26.5771125492 12.9710460826 76.6408900082 24.9771430109 11.7645228986 71.2206925889 30.8228459581 14.0052812985 71.3045576693 27.1003970397 9.67229023688 74.2292782519 29.815105018 15.2849340081 0.0273343295361 -0.000360807819685 7.58625740648e-05 0.0290524263054 0.000251509787166 -0.00115055226284 0.0295627943433 0.000114968188537 -2.22570492299e-05 0.0265876368178 -6.09572480527e-05 -0.000702994731994 0.0275659460357 0.000673992505556 -0.000619899628408 0.0285653758922 -0.000745703026379 1.25060054238e-05 90.6831163598 133.490520069 
